time_stamp,pm2.5_atm,pm10.0_atm
2020-01-01T00:00:00Z,20.554000000000002,22.5825
2020-01-02T00:00:00Z,3.9305,4.183999999999999
2020-01-03T00:00:00Z,6.4345,6.7989999999999995
2020-01-04T00:00:00Z,5.2364999999999995,5.5815
2020-01-05T00:00:00Z,16.279,17.3245
2020-01-06T00:00:00Z,10.671,11.284500000000001
2020-01-07T00:00:00Z,5.3309999999999995,5.6825
2020-01-08T00:00:00Z,7.477,8.005500000000001
2020-01-09T00:00:00Z,15.8125,17.025
2020-01-10T00:00:00Z,1.4235,1.5535
2020-01-11T00:00:00Z,2.575,2.7775
2020-01-12T00:00:00Z,8.215499999999999,8.6705
2020-01-13T00:00:00Z,1.8005,1.9364999999999999
2020-01-14T00:00:00Z,1.9175,2.0705
2020-01-15T00:00:00Z,1.9380000000000002,2.1025
2020-01-16T00:00:00Z,6.379,6.7835
2020-01-17T00:00:00Z,0.877,0.9975
2020-01-18T00:00:00Z,2.457,2.6355000000000004
2020-01-19T00:00:00Z,8.0785,8.5145
2020-01-20T00:00:00Z,36.465,41.6505
2020-01-21T00:00:00Z,36.1595,40.789500000000004
2020-01-22T00:00:00Z,16.435,17.668
2020-01-23T00:00:00Z,11.909500000000001,12.7195
2020-01-24T00:00:00Z,13.095,14.0275
2020-01-25T00:00:00Z,24.907,27.3975
2020-01-26T00:00:00Z,25.744,29.3305
2020-01-27T00:00:00Z,9.843,10.9085
2020-01-28T00:00:00Z,3.9215,4.172000000000001
2020-01-29T00:00:00Z,5.111000000000001,5.4595
2020-01-30T00:00:00Z,8.345,8.874500000000001
2020-01-31T00:00:00Z,8.561499999999999,9.2445
2020-02-01T00:00:00Z,15.812999999999999,17.119999999999997
2020-02-02T00:00:00Z,6.7215,7.1775
2020-02-03T00:00:00Z,2.1195,2.3485
2020-02-04T00:00:00Z,2.8375,3.058
2020-02-05T00:00:00Z,6.1205,6.474
2020-02-06T00:00:00Z,14.314499999999999,15.2455
2020-02-07T00:00:00Z,13.0105,13.889
2020-02-08T00:00:00Z,5.0745000000000005,5.3745
2020-02-09T00:00:00Z,2.181,2.3205
2020-02-10T00:00:00Z,3.38,3.604
2020-02-11T00:00:00Z,8.583,9.0295
2020-02-12T00:00:00Z,8.2155,8.7165
2020-02-13T00:00:00Z,10.2985,10.989
2020-02-14T00:00:00Z,3.3514999999999997,3.6455
2020-02-15T00:00:00Z,7.626,8.083
2020-02-16T00:00:00Z,10.5645,11.175
2020-02-17T00:00:00Z,3.0655,3.285
2020-02-18T00:00:00Z,3.0725,3.3015
2020-02-19T00:00:00Z,10.2385,10.887
2020-02-20T00:00:00Z,5.3665,5.7524999999999995
2020-02-21T00:00:00Z,15.303,16.366
2020-02-22T00:00:00Z,29.7165,32.601
2020-02-23T00:00:00Z,19.4235,21.0655
2020-02-24T00:00:00Z,3.1820000000000004,3.4405
2020-02-25T00:00:00Z,0.968,1.0815000000000001
2020-02-26T00:00:00Z,2.5225,2.6935000000000002
2020-02-27T00:00:00Z,5.7005,6.095000000000001
2020-02-28T00:00:00Z,4.3934999999999995,4.7165
2020-02-29T00:00:00Z,2.5694999999999997,2.7845
2020-03-01T00:00:00Z,2.865,3.096
2020-03-02T00:00:00Z,3.4930000000000003,3.7255
2020-03-03T00:00:00Z,3.396,3.6109999999999998
2020-03-04T00:00:00Z,4.8355,5.177
2020-03-05T00:00:00Z,2.705,2.9245
2020-03-06T00:00:00Z,1.254,1.4115
2020-03-07T00:00:00Z,1.5230000000000001,1.6865
2020-03-08T00:00:00Z,2.065,2.323
2020-03-09T00:00:00Z,2.3994999999999997,2.5795
2020-03-10T00:00:00Z,3.5285,3.762
2020-03-11T00:00:00Z,3.028,3.317
2020-03-12T00:00:00Z,3.0614999999999997,3.3635
2020-03-13T00:00:00Z,5.343999999999999,5.7645
2020-03-14T00:00:00Z,0.8694999999999999,0.942
2020-03-15T00:00:00Z,0.3305,0.398
2020-03-16T00:00:00Z,0.718,0.815
2020-03-17T00:00:00Z,1.068,1.1885
2020-03-18T00:00:00Z,0.22599999999999998,0.298
2020-03-19T00:00:00Z,3.9285,4.1739999999999995
2020-03-20T00:00:00Z,4.140499999999999,4.3665
2020-03-21T00:00:00Z,3.3625,3.551
2020-03-22T00:00:00Z,1.71,1.8295
2020-03-23T00:00:00Z,1.3330000000000002,1.4409999999999998
2020-03-24T00:00:00Z,0.131,0.16649999999999998
2020-03-25T00:00:00Z,1.02,1.137
2020-03-26T00:00:00Z,2.7055,2.9395
2020-03-27T00:00:00Z,2.545,2.7315
2020-03-28T00:00:00Z,4.568,4.8934999999999995
2020-03-29T00:00:00Z,3.519,3.7755
2020-03-30T00:00:00Z,2.347,2.5085
2020-03-31T00:00:00Z,1.0425,1.1495
2020-04-01T00:00:00Z,3.301,3.4995000000000003
