Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
8/14/2022,AQS,490350015,1,0.054,ppm,50,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
8/15/2022,AQS,490350015,1,0.055,ppm,51,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
8/16/2022,AQS,490350015,1,0.056,ppm,54,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
8/17/2022,AQS,490350015,1,0.06,ppm,67,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
8/18/2022,AQS,490350015,1,0.061,ppm,71,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
8/19/2022,AQS,490350015,1,0.055,ppm,51,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
8/20/2022,AQS,490350015,1,0.051,ppm,47,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
8/21/2022,AQS,490350015,1,0.062,ppm,74,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
8/22/2022,AQS,490350015,1,0.062,ppm,74,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
8/23/2022,AQS,490350015,1,0.058,ppm,61,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
8/24/2022,AQS,490350015,1,0.059,ppm,64,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
8/25/2022,AQS,490350015,1,0.065,ppm,84,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
8/26/2022,AQS,490350015,1,0.062,ppm,74,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
8/27/2022,AQS,490350015,1,0.057,ppm,58,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
8/28/2022,AQS,490350015,1,0.06,ppm,67,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
8/29/2022,AQS,490350015,1,0.063,ppm,77,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
8/30/2022,AQS,490350015,1,0.062,ppm,74,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
8/31/2022,AQS,490350015,1,0.063,ppm,77,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
9/1/2022,AQS,490350015,1,0.062,ppm,74,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
9/2/2022,AQS,490350015,1,0.063,ppm,77,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
9/3/2022,AQS,490350015,1,0.059,ppm,64,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
9/4/2022,AQS,490350015,1,0.061,ppm,71,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
9/5/2022,AQS,490350015,1,0.056,ppm,54,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
9/6/2022,AQS,490350015,1,0.07,ppm,100,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
9/7/2022,AQS,490350015,1,0.062,ppm,74,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
9/8/2022,AQS,490350015,1,0.059,ppm,64,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
9/9/2022,AQS,490350015,1,0.075,ppm,115,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
9/10/2022,AQS,490350015,1,0.073,ppm,108,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
9/11/2022,AQS,490350015,1,0.078,ppm,126,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
9/12/2022,AQS,490350015,1,0.064,ppm,80,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
9/13/2022,AQS,490350015,1,0.047,ppm,44,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
9/14/2022,AQS,490350015,1,0.044,ppm,41,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
9/15/2022,AQS,490350015,1,0.053,ppm,49,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
9/16/2022,AQS,490350015,1,0.058,ppm,61,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
9/17/2022,AQS,490350015,1,0.058,ppm,61,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
9/18/2022,AQS,490350015,1,0.047,ppm,44,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
9/19/2022,AQS,490350015,1,0.052,ppm,48,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
9/20/2022,AQS,490350015,1,0.044,ppm,41,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
9/21/2022,AQS,490350015,1,0.041,ppm,38,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
9/22/2022,AQS,490350015,1,0.053,ppm,49,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
9/23/2022,AQS,490350015,1,0.056,ppm,54,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
9/24/2022,AQS,490350015,1,0.057,ppm,58,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
9/25/2022,AQS,490350015,1,0.06,ppm,67,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
9/26/2022,AQS,490350015,1,0.063,ppm,77,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
9/27/2022,AQS,490350015,1,0.052,ppm,48,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
9/28/2022,AQS,490350015,1,0.05,ppm,46,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
9/29/2022,AQS,490350015,1,0.054,ppm,50,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
9/30/2022,AQS,490350015,1,0.052,ppm,48,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
10/1/2022,AQS,490350015,1,0.049,ppm,45,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
10/2/2022,AQS,490350015,1,0.051,ppm,47,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
10/3/2022,AQS,490350015,1,0.053,ppm,49,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
10/4/2022,AQS,490350015,1,0.054,ppm,50,Snowbird,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.569,-111.659
1/1/2022,AQS,490352005,1,0.034,ppm,31,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/2/2022,AQS,490352005,1,0.033,ppm,31,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/3/2022,AQS,490352005,1,0.039,ppm,36,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/4/2022,AQS,490352005,1,0.03,ppm,28,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/5/2022,AQS,490352005,1,0.022,ppm,20,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/6/2022,AQS,490352005,1,0.027,ppm,25,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/7/2022,AQS,490352005,1,0.039,ppm,36,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/8/2022,AQS,490352005,1,0.038,ppm,35,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/9/2022,AQS,490352005,1,0.033,ppm,31,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/10/2022,AQS,490352005,1,0.021,ppm,19,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/11/2022,AQS,490352005,1,0.017,ppm,16,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/12/2022,AQS,490352005,1,0.02,ppm,19,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/13/2022,AQS,490352005,1,0.011,ppm,10,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/14/2022,AQS,490352005,1,0.029,ppm,27,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/15/2022,AQS,490352005,1,0.033,ppm,31,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/16/2022,AQS,490352005,1,0.027,ppm,25,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/17/2022,AQS,490352005,1,0.016,ppm,15,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/18/2022,AQS,490352005,1,0.015,ppm,14,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/19/2022,AQS,490352005,1,0.016,ppm,15,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/20/2022,AQS,490352005,1,0.026,ppm,24,Copper View,14,82,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/21/2022,AQS,490352005,1,0.032,ppm,30,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/22/2022,AQS,490352005,1,0.031,ppm,29,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/23/2022,AQS,490352005,1,0.031,ppm,29,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/24/2022,AQS,490352005,1,0.024,ppm,22,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/25/2022,AQS,490352005,1,0.035,ppm,32,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/26/2022,AQS,490352005,1,0.031,ppm,29,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/27/2022,AQS,490352005,1,0.035,ppm,32,Copper View,14,82,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/28/2022,AQS,490352005,1,0.026,ppm,24,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/29/2022,AQS,490352005,1,0.026,ppm,24,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/30/2022,AQS,490352005,1,0.025,ppm,23,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/31/2022,AQS,490352005,1,0.032,ppm,30,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/1/2022,AQS,490352005,1,0.04,ppm,37,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/2/2022,AQS,490352005,1,0.039,ppm,36,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/3/2022,AQS,490352005,1,0.036,ppm,33,Copper View,14,82,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/4/2022,AQS,490352005,1,0.029,ppm,27,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/5/2022,AQS,490352005,1,0.036,ppm,33,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/6/2022,AQS,490352005,1,0.038,ppm,35,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/7/2022,AQS,490352005,1,0.034,ppm,31,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/8/2022,AQS,490352005,1,0.03,ppm,28,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/9/2022,AQS,490352005,1,0.033,ppm,31,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/10/2022,AQS,490352005,1,0.033,ppm,31,Copper View,14,82,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/11/2022,AQS,490352005,1,0.034,ppm,31,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/12/2022,AQS,490352005,1,0.04,ppm,37,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/13/2022,AQS,490352005,1,0.039,ppm,36,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/14/2022,AQS,490352005,1,0.037,ppm,34,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/15/2022,AQS,490352005,1,0.037,ppm,34,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/16/2022,AQS,490352005,1,0.035,ppm,32,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/17/2022,AQS,490352005,1,0.036,ppm,33,Copper View,14,82,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/18/2022,AQS,490352005,1,0.036,ppm,33,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/19/2022,AQS,490352005,1,0.04,ppm,37,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/20/2022,AQS,490352005,1,0.041,ppm,38,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/21/2022,AQS,490352005,1,0.038,ppm,35,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/22/2022,AQS,490352005,1,0.04,ppm,37,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/23/2022,AQS,490352005,1,0.035,ppm,32,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/24/2022,AQS,490352005,1,0.037,ppm,34,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/25/2022,AQS,490352005,1,0.04,ppm,37,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/26/2022,AQS,490352005,1,0.039,ppm,36,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/27/2022,AQS,490352005,1,0.038,ppm,35,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/28/2022,AQS,490352005,1,0.033,ppm,31,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/1/2022,AQS,490352005,1,0.037,ppm,34,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/2/2022,AQS,490352005,1,0.035,ppm,32,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/3/2022,AQS,490352005,1,0.039,ppm,36,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/4/2022,AQS,490352005,1,0.046,ppm,43,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/5/2022,AQS,490352005,1,0.04,ppm,37,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/6/2022,AQS,490352005,1,0.042,ppm,39,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/7/2022,AQS,490352005,1,0.042,ppm,39,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/8/2022,AQS,490352005,1,0.04,ppm,37,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/9/2022,AQS,490352005,1,0.039,ppm,36,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/10/2022,AQS,490352005,1,0.043,ppm,40,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/11/2022,AQS,490352005,1,0.042,ppm,39,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/12/2022,AQS,490352005,1,0.042,ppm,39,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/13/2022,AQS,490352005,1,0.041,ppm,38,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/14/2022,AQS,490352005,1,0.043,ppm,40,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/15/2022,AQS,490352005,1,0.041,ppm,38,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/16/2022,AQS,490352005,1,0.041,ppm,38,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/17/2022,AQS,490352005,1,0.043,ppm,40,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/18/2022,AQS,490352005,1,0.044,ppm,41,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/19/2022,AQS,490352005,1,0.046,ppm,43,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/20/2022,AQS,490352005,1,0.039,ppm,36,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/21/2022,AQS,490352005,1,0.043,ppm,40,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/22/2022,AQS,490352005,1,0.044,ppm,41,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/23/2022,AQS,490352005,1,0.046,ppm,43,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/24/2022,AQS,490352005,1,0.039,ppm,36,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/25/2022,AQS,490352005,1,0.04,ppm,37,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/26/2022,AQS,490352005,1,0.043,ppm,40,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/27/2022,AQS,490352005,1,0.046,ppm,43,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/28/2022,AQS,490352005,1,0.042,ppm,39,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/29/2022,AQS,490352005,1,0.037,ppm,34,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/30/2022,AQS,490352005,1,0.045,ppm,42,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/31/2022,AQS,490352005,1,0.038,ppm,35,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
4/1/2022,AQS,490352005,1,0.046,ppm,43,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
4/2/2022,AQS,490352005,1,0.042,ppm,39,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
4/3/2022,AQS,490352005,1,0.051,ppm,47,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
4/4/2022,AQS,490352005,1,0.041,ppm,38,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
4/5/2022,AQS,490352005,1,0.045,ppm,42,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
4/6/2022,AQS,490352005,1,0.047,ppm,44,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
4/7/2022,AQS,490352005,1,0.048,ppm,44,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
4/8/2022,AQS,490352005,1,0.043,ppm,40,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
4/9/2022,AQS,490352005,1,0.05,ppm,46,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
4/10/2022,AQS,490352005,1,0.048,ppm,44,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
4/11/2022,AQS,490352005,1,0.039,ppm,36,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
4/12/2022,AQS,490352005,1,0.04,ppm,37,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
4/13/2022,AQS,490352005,1,0.045,ppm,42,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
4/14/2022,AQS,490352005,1,0.042,ppm,39,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
4/15/2022,AQS,490352005,1,0.039,ppm,36,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
4/16/2022,AQS,490352005,1,0.035,ppm,32,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
4/17/2022,AQS,490352005,1,0.045,ppm,42,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
4/18/2022,AQS,490352005,1,0.051,ppm,47,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
4/19/2022,AQS,490352005,1,0.044,ppm,41,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
4/20/2022,AQS,490352005,1,0.051,ppm,47,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
4/21/2022,AQS,490352005,1,0.052,ppm,48,Copper View,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
