Date,Source,Site ID,POC,Daily Mean PM10 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2/5/2023,AQS,490353015,3,47,ug/m3 SC,44,Utah Technical Center,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
2/6/2023,AQS,490353015,3,11,ug/m3 SC,10,Utah Technical Center,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
2/7/2023,AQS,490353015,3,21,ug/m3 SC,19,Utah Technical Center,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
2/8/2023,AQS,490353015,3,26,ug/m3 SC,24,Utah Technical Center,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
2/11/2023,AQS,490353015,3,40,ug/m3 SC,37,Utah Technical Center,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
2/12/2023,AQS,490353015,3,33,ug/m3 SC,31,Utah Technical Center,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
2/15/2023,AQS,490353015,3,13,ug/m3 SC,12,Utah Technical Center,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
2/16/2023,AQS,490353015,3,24,ug/m3 SC,22,Utah Technical Center,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
2/17/2023,AQS,490353015,3,35,ug/m3 SC,32,Utah Technical Center,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
2/18/2023,AQS,490353015,3,38,ug/m3 SC,35,Utah Technical Center,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
2/19/2023,AQS,490353015,3,22,ug/m3 SC,20,Utah Technical Center,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
2/20/2023,AQS,490353015,3,31,ug/m3 SC,29,Utah Technical Center,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
2/21/2023,AQS,490353015,3,16,ug/m3 SC,15,Utah Technical Center,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
2/22/2023,AQS,490353015,3,4,ug/m3 SC,4,Utah Technical Center,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
2/23/2023,AQS,490353015,3,7,ug/m3 SC,6,Utah Technical Center,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
2/24/2023,AQS,490353015,3,8,ug/m3 SC,7,Utah Technical Center,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
2/25/2023,AQS,490353015,3,17,ug/m3 SC,16,Utah Technical Center,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
2/26/2023,AQS,490353015,3,12,ug/m3 SC,11,Utah Technical Center,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
2/27/2023,AQS,490353015,3,12,ug/m3 SC,11,Utah Technical Center,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
2/28/2023,AQS,490353015,3,10,ug/m3 SC,9,Utah Technical Center,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
3/1/2023,AQS,490353015,3,7,ug/m3 SC,6,Utah Technical Center,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
3/2/2023,AQS,490353015,3,8,ug/m3 SC,7,Utah Technical Center,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
3/3/2023,AQS,490353015,3,15,ug/m3 SC,14,Utah Technical Center,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
3/4/2023,AQS,490353015,3,20,ug/m3 SC,19,Utah Technical Center,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
3/5/2023,AQS,490353015,3,8,ug/m3 SC,7,Utah Technical Center,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
3/6/2023,AQS,490353015,3,7,ug/m3 SC,6,Utah Technical Center,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
